the_geom,cartodb_id,x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
0101000020E610000085E97654878552C0419FCB20B3BD1240,1169,-74.08638488,4.685253632,575,KR 69H X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-14
0101000020E6100000E55E592F678552C0409CB994AE571240,1170,-74.08442291,4.585626911,1358,KR 8 X CL 1C S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-06-11
0101000020E6100000A514C80D7B8452C0011ACEEB3E9A1240,1171,-74.07001061,4.65063065,365,KR 20 X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,VEHICULAR,SIN,1984-04-10
0101000020E6100000872A2F0B838352C083E546C1EEBC1240,1172,-74.05487327,4.684504528,1404,TV 21 X CL 97,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2014-10-10
0101000020E61000008AC1EC33618452C07EC7A7D7989D1240,1173,-74.06843279,4.65390336,328,KR 19 X CL 64,BARRIOS UNIDOS,VEHICULAR,SIN,1990-04-11
0101000020E6100000C5521D38088452C07D46E2CC4C9C1240,1174,-74.06300166,4.65263672,239,KR 13 X CL 66,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1988-06-30
0101000020E61000004A811ECD058452C0FE43D2FA9DA61240,1175,-74.06285408,4.66271202,236,KR 20B X CL 74,BARRIOS UNIDOS,VEHICULAR,SIN,1993-07-14
0101000020E6100000D97F1963D28352C0C031BEBBD7A51240,1176,-74.05971601,4.66195577,186,AV PASEO DEL COUNTRY (AK 15) X CL 75,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2000-04-25
0101000020E6100000CEC5B7C1DA8352C084009BFF99AD1240,1177,-74.06022685,4.66953277,192,AV PASEO DE LOS LIBERTADORES (AK 20) X CL 82,BARRIOS UNIDOS,VEHICULAR,SIN,2001-11-08
0101000020E61000006390C3799B8352C04177233D56B61240,1178,-74.05636448,4.67806335,161,KR 19B X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1995-10-29
0101000020E6100000E71489AE708352C004E6C84E68C31240,1179,-74.05375255,4.69082759,137,KR 21 X CL 104,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-10
0101000020E6100000CF420AB71F8352C0C4E567FA57B01240,1180,-74.04881073,4.67221061,88,AV GERMAN ARCINIEGAS (AK 11) X CL 90,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-07-09
0101000020E610000025648DFEC08252C0423DEA549EB51240,1181,-74.04302944,4.6773618,47,KR 9 X AV ENRIQUE GRAU ARAUJO (CL 95),CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-31
0101000020E6100000D25D4C120F8752C03E74154152E21240,1182,-74.11029489,4.7210169,1372,AV BOLIVIA (AK 104) X DG 86A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-09-01
0101000020E61000003A219025B58A52C0852BAC2BD15B1240,1183,-74.16730632,4.58966511,1376,AV FEDERICO LLERAS (KR 72) X CL 62D S,CIUDAD BOLIVAR,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-09-07
0101000020E6100000D13B578CE18252C0C0D696F03AED1240,1184,-74.04501637,4.73167015,1355,AV SANTA BARBARA (AK 19) X CL 150,USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-08-01
0101000020E6100000799097FB858552C0819A62482D641240,1185,-74.08630266,4.59782899,578,AV DE LOS COMUNEROS (AC 6) X SALIDA PATIO TRANSMILENIO,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2005-03-01
0101000020E610000045F58D7D038752C040CAF57CEEDC1240,1186,-74.10958804,4.71575351,1377,KR 102 X CL 82,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-10-25
0101000020E61000002729D97F178752C004A1F95A9FDB1240,1187,-74.11080929,4.71447508,1378,KR 102 X CL 83,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-10-25
0101000020E610000019D0E2F7BC8852C03D5A19850B821240,1188,-74.13653371,4.62699707,1351,KR 71D X CL 4,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-10-28
0101000020E61000003DE1BA9CF18252C0C048B0E553E71240,1189,-74.04599684,4.72590598,1353,AV SANTA BARBARA (AK 19) X CL 144,USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-08-01
0101000020E61000004D7DDFA61C8352C0FBBE931E9FAB1240,1190,-74.04862377,4.66759918,1366,KR 9 X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2015-11-25
0101000020E61000002BF104EBCD8652C0C4DA3F4792CD1240,1191,-74.10631824,4.70075332,1445,KR 89A X CL 75,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-12-10
0101000020E610000025F099155F8652C0842E67BE9CB01240,1192,-74.09955349,4.67247293,1363,AK DE LA CONSTITUCION (AK 70) X CLL 63C,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-12-01
0101000020E6100000E1BDE22AE88352C0843794D7D3A91240,1193,-74.06104538,4.665847176,205,AV PASEO DE LOS LIBERTADORES (AK 20) X AV MEDELLIN (AC 80),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-02-10
0101000020E6100000A185792C898452C0C1652DAAEA761240,1194,-74.07087242,4.61612955,1194,KR 13A X CL 28,SANTA FE,"VEHICULAR, PEATONAL","BOTON, SONORO",2010-03-31
0101000020E6100000D9681051928452C0453F0F20095C1240,1195,-74.07143046,4.58987856,1199,AV PATRICIO SAMPER GNECCO (KR 3 ESTE) X AV DE LOS COMUNEROS (CL 6),CANDELARIA,"VEHICULAR, PEATONAL",SIN,2010-06-04
0101000020E61000005EDCE3D8BC8652C07F5CD5E5D6841240,1196,-74.10527632,4.62972602,705,AV BATALLON CALDAS (AK 50) X AV PUENTE ARANDA (AC 17),PUENTE ARANDA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-01-26
0101000020E61000005798BED7108C52C085FF5481FF6A1240,1197,-74.188528,4.6044903,936,TV 78L X CL 68 S,BOSA,"VEHICULAR, PEATONAL",SIN,1998-04-28
0101000020E6100000B186ACEABC8B52C040C412E6A86D1240,1198,-74.18340556,4.60708961,931,AV AGOBERTO MEJIA CIFUENTES (KR 80) X CL 63 S,BOSA,VEHICULAR,SIN,1995-10-05
0101000020E61000003FB4C9C0458852C004F9CA51BA4F1240,1199,-74.12925739,4.57785919,1084,AV MARISCAL SUCRE (KR 24) X CL 47B S,TUNJUELITO,"VEHICULAR, PEATONAL",SIN,1998-01-01
0101000020E6100000878B9AB7838552C07DE33F93B3961240,1200,-74.08616438,4.6471694,574,AV BATALLON CALDAS (AK 50) X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1990-09-28
0101000020E6100000B2F9D1D3F48452C0BEEE4E88CA601240,1201,-74.07744308,4.5945226,947,KR 7 X CL 7,CANDELARIA,"VEHICULAR, PEATONAL",SIN,1987-05-05
0101000020E610000013FDD289E18452C0FD4A90536C6F1240,1202,-74.07626577,4.60881167,501,AV CARACAS (AK 14) X AV CIUDAD DE LIMA (AC 19),SANTA FE,"VEHICULAR, PEATONAL",SIN,1978-08-29
0101000020E610000011272B77008652C0FE1173AE00811240,1203,-74.09377841,4.625979162,627,TV 39BISA X AV DE LAS AMERICAS (AC 20),PUENTE ARANDA,"VEHICULAR, PEATONAL",BOTON,1983-10-05
0101000020E6100000D962EA53738652C0438FE046CA8A1240,1204,-74.10078905,4.63553725,678,AV BATALLON CALDAS (AK 50) X AV FERROCARRIL DE OCCIDENTE (AC 22),PUENTE ARANDA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2004-09-15
0101000020E6100000572E2B7F448952C0BBC1FF1496451240,1205,-74.14480571,4.56795533,1110,KR 22B X AV CIUDAD DE VILLAVICENCIO (AC 61 S),CIUDAD BOLIVAR,"VEHICULAR, PEATONAL",SIN,1998-08-05
0101000020E6100000593F1FC07D8A52C03E8FA706168B1240,1206,-74.1639252,4.63582621,905,KR 86F X AV DE LOS MUISCAS (CL 38 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2004-09-09
0101000020E61000003BB0F3A1D18652C0BECB6262F35D1240,1207,-74.10654496,4.59174875,1023,AV GENERAL SANTANDER (AK 27) X CL 17 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1990-06-21
0101000020E6100000AF6D7AE5F48252C0C1E8005681B51240,1208,-74.04619729,4.67725119,67,AV GERMAN ARCINIEGAS (AK 11) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1984-11-21
0101000020E61000009665C20EC78B52C00242688199621240,1209,-74.18402452,4.596288702,1407,AV DEL SUR (KR 77G) X CL 65F S,BOSA,VEHICULAR,VIDEO DETECTOR,2014-11-19
0101000020E610000027C32B28108652C0FCB6AC0CF4461240,1210,-74.09473614,4.56929035,978,KR 6 X AV JOSE ASUNCION SILVA (CL 27 S),SAN CRISTOBAL,EXCLUSIVA PEATONAL,SIN,2006-10-18
0101000020E6100000529D8A2B198B52C0BB997E686A821240,1211,-74.17341126,4.62735904,920,AV CIUDAD DE CALI (AK 86) X ENTRADA PORTAL AMERICAS (CL 46 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2004-07-15
0101000020E6100000BDB49723DA8852C0BF01A21EAA5E1240,1212,-74.13831415,4.59244583,1097,AV DEL CONGRESO EUCARISTICO (KR 53) X DG 47A S,TUNJUELITO,VEHICULAR,SIN,1995-03-05
0101000020E6100000533740FE4C8A52C03ED3953A8EC01240,1213,-74.16094929,4.68804256,898,KR 124 X AV CENTENARIO (AC 17),FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-12-03
0101000020E61000002909BC38168852C0447ACC5902C91240,1214,-74.1263563,4.69629803,796,KR 105 X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-06-11
0101000020E6100000A2B49A227E8652C08020BDD9CD591240,1215,-74.10144868,4.58769932,1009,AV MARISCAL SUCRE (KR 24) X CL 16 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-08-02
0101000020E610000049A356B94C8652C0C0632331BD581240,1216,-74.09843286,4.58665921,996,KR 17 Y TV 18BIS X CL 14 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1990-09-19
0101000020E61000003ED2F953578652C0C09F3B5ED4681240,1217,-74.09908008,4.60237262,1135,KR 28A X CL 3,LOS MARTIRES,VEHICULAR,SIN,2006-05-12
0101000020E6100000954FDB8E428652C0FD4D72F2E8671240,1218,-74.09781238,4.60147456,653,AV GENERAL SANTANDER (AK 27) X CL 3,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1993-12-21
0101000020E610000049646180AB8552C0FC437FB273981240,1219,-74.08859262,4.64887885,582,KR 54 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,2006-10-12
0101000020E6100000D951E630E98452C0814CCE1EA2681240,1220,-74.07673285,4.60218094,507,AV FERNANDO MAZUERA (AK 10) X AV JIMENEZ (CL 13),CANDELARIA,"VEHICULAR, PEATONAL",BUCLE,1996-05-28
0101000020E61000005DD6CC73A78452C0C4F837E476761240,1221,-74.07272048,4.61568791,437,AV CARACAS (AK 14) X AC 26,SANTA FE,EXCLUSIVA PEATONAL,SIN,2000-12-20
0101000020E610000075F5D7E98F8452C03E014F5AB8901240,1222,-74.07128378,4.64132825,394,KR 20 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1990-03-21
0101000020E61000000EA9BB15368452C0C3DA4B0106811240,1223,-74.06580108,4.62599947,280,AV ALBERTO LLERAS CAMARGO (AK 7) X DG 40A,SANTA FE,"VEHICULAR, PEATONAL",SIN,1998-04-01
0101000020E610000065EB1151E98652C0465A404FA09F1240,1224,-74.10799052,4.65588497,720,KR 68D X CL 25,FONTIBON,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-17
0101000020E610000065EC12D5DB8552C0FD4269B97DBC1240,1225,-74.0915425,4.68407335,610,AV DE LA CONSTITUCION (AK 70) X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-06-13
0101000020E61000007FAECFFFDF8352C0FF06FB44D89B1240,1226,-74.06054683,4.65219219,199,KR 10 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-02-27
0101000020E6100000DD1B022EE58352C07BBCB56523A41240,1227,-74.06086302,4.66029128,204,AV PASEO DEL COUNTRY (AK 15) X CL 73,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-11-12
0101000020E6100000EB86960AE48352C0FFAA7B4365C01240,1228,-74.06079354,4.68788629,206,KR 49 X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1997-09-29
0101000020E61000007DA7F20BE98252C08239886BEFB61240,1229,-74.04547404,4.67864769,62,AV GERMAN ARCINIEGAS (AK 11) X AV ENRIQUE GRAU ARAUJO (CL 95),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-10-30
0101000020E61000005D7B340FBF8252C0BCB8B0C975F61240,1230,-74.04291134,4.7406837,42,AV SANTA BARBARA (AK 19) X AV DE LAS ORQUIDEAS (AC 161),USAQUEN,VEHICULAR,SIN,1993-12-20
0101000020E610000017B02EB8B08552C085AD3510A2631240,1231,-74.0889111,4.59729791,1188,AV MARISCAL SUCRE (AK 18) X DG 4A,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2010-03-13
0101000020E61000009917CD4EEF8852C07BDD4787EA4A1240,1232,-74.13960619,4.57316028,1103,AV MARISCAL SUCRE (KR 24) X AV BOYACA (CL 56A S),TUNJUELITO,VEHICULAR,SIN,1998-09-05
0101000020E61000002ED605F6F78752C03C24D0A26F491240,1233,-74.12450934,4.57171492,1063,AV CARACAS (AK 14) X DG 45B S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,1989-09-13
0101000020E6100000CD2702077A8B52C0001A5C4AC8691240,1234,-74.17932296,4.60330311,926,KR 78C X AV BOSA (CL 59 S),BOSA,"VEHICULAR, PEATONAL",SIN,2004-09-22
0101000020E61000001D7A19C5B28852C0053D201A27571240,1235,-74.13591125,4.5851101,1094,AV JORGE GAITAN CORTES (KR 33) X CL 50B S,TUNJUELITO,VEHICULAR,SIN,1990-09-18
0101000020E610000061EC314F768652C0BD0B16DA7B7D1240,1236,-74.10097103,4.62254277,680,KR 42ABIS X AV COLON (AC 13),PUENTE ARANDA,EXCLUSIVA PEATONAL,SIN,2003-09-15
0101000020E6100000EE970613B98452C08341F71F78701240,1237,-74.07379604,4.60983324,455,KR 13 X CL 22,SANTA FE,"VEHICULAR, PEATONAL",SIN,1995-04-10
0101000020E6100000F31420A7BB8452C07C31D8E45B811240,1238,-74.07395342,4.62632711,457,KR 20 X CL 37,TEUSAQUILLO,VEHICULAR,SIN,1994-11-15
0101000020E6100000D9FE9D066F8452C07FEDF0B656901240,1239,-74.06927648,4.64095579,353,KR 17 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1982-12-14
0101000020E61000004B3558DD4F8452C03B747E27B9891240,1240,-74.06737455,4.63449537,313,AV CARACAS (AK 14) X CL 47,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1998-06-26
0101000020E6100000698BCEA6E18352C0FFD7D64FFF8D1240,1241,-74.06064768,4.63866925,201,TV 3 X AV PABLO VI (AC 53),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-12-07
0101000020E61000009B03A148F98652C0C451FA9D819C1240,1242,-74.10896507,4.6528382,722,KR 68B X CL 24A,FONTIBON,"VEHICULAR, PEATONAL",SIN,1998-05-04
0101000020E6100000B118A378EC8552C0C10F072A5FC31240,1243,-74.09255806,4.69079271,616,AV BOYACA (AK 72) X CL 75,ENGATIVA,VEHICULAR,SIN,1993-06-02
0101000020E6100000297158D81B8552C0BD25242DF0B01240,1244,-74.07982453,4.6727912,534,KR 60 X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,1990-07-26
0101000020E6100000926F00474C8452C08378DB3B599C1240,1245,-74.0671556,4.65268415,309,KR 17 X CL 63C,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-03
0101000020E61000000910AA79738352C0451F0B76689D1240,1246,-74.05392305,4.6537188,140,KR 5 X AV CHILE (AC 72),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1999-12-15
0101000020E610000027ED7859B48352C0BC2335E5F1A51240,1247,-74.05788266,4.66205557,169,KR 13 X CL 76,CHAPINERO,VEHICULAR,SIN,1994-11-13
0101000020E61000004644C727478452C0423B390155B51240,1248,-74.06684298,4.67708208,299,AV ALFREDO D BATERMAN (AK 50) X CL 86A,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-05-03
0101000020E6100000FBE9DC40038452C07F93CBB9F3C01240,1249,-74.06269857,4.68842974,234,KR 53 X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1984-06-20
0101000020E61000007A753549318352C041F3EA98CAB31240,1250,-74.04988318,4.675577535,100,KR 13 X CL 93,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-29
0101000020E610000069821397C48252C07CA74E513FC91240,1251,-74.04324891,4.6965306,50,AV PASEO DEL COUNTRY (AK 15) X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1997-04-08
0101000020E6100000B53901F20A8252C0C5C4EF4DA3C81240,1252,-74.03191805,4.695935457,14,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 119,USAQUEN,"VEHICULAR, PEATONAL",SIN,1983-06-05
0101000020E61000007EB109596B8552C0FB2D76B990F81240,1253,-74.08467699,4.74273958,564,KR 92 X CL 147B BIS,SUBA,"VEHICULAR, PEATONAL",SIN,1995-01-29
0101000020E61000000E780DB8B68552C0054EE792C3661240,1254,-74.08927728,4.60035543,1249,KR 19 X AV DE LOS COMUNEROS (AC 6),LOS MARTIRES,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,2012-03-28
0101000020E6100000B95863F9C88352C045314F7CEF9A1240,1255,-74.05914149,4.65130419,1341,KR 8 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2014-06-12
0101000020E610000092BB00E20B8752C0C5C4D5D890851240,1256,-74.11010027,4.63043536,1371,KR 56 X AV CENTENARIO (AC 13),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-12-17
0101000020E6100000F1BB866C228352C042A7E28C82C41240,1257,-74.04897607,4.69190426,1368,KR 17A X CL 106,USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-09-14
0101000020E610000056236019008752C0C452FEFF49E11240,1258,-74.10938105,4.72000885,1374,KR 103 D X DG 86A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-09-01
0101000020E61000001B60CD9E178552C0C18851C6AEC31240,1259,-74.07956667,4.6910964,1369,AV DE LA CONSTITUCION (AK 70) X CL 95,SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-22
0101000020E61000001B92A4B5738452C0FBF88856F6AA1240,1260,-74.06956235,4.66695533,1349,KR 28A X CL 74,BARRIOS UNIDOS,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-27
0101000020E6100000AD9513C46B8452C0FFB6CE4396AA1240,1261,-74.06907751,4.66658884,1348,KR 28 X CL 74,BARRIOS UNIDOS,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-27
0101000020E6100000624216B36F8152C043D67823D2F61240,1262,-74.0224426,4.74103599,1,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 165,USAQUEN,"VEHICULAR, PEATONAL",SIN,1995-02-25
0101000020E6100000AE785AE6038452C0C1BF8FDFE5EE1240,1263,-74.06273803,4.733298772,1179,AV LAS VILLAS (AK 58) X AV TRANSVERSAL DE SUBA (AC 147),SUBA,"VEHICULAR, PEATONAL",SIN,2010-01-19
0101000020E610000055CE49B5B08652C004CAD92206011340,1264,-74.10453541,4.75099997,1235,KR 115 X AV TRANSVERSAL DE SUBA (AC 145),SUBA,"VEHICULAR, PEATONAL",SIN,2011-11-17
0101000020E6100000F652047A998752C03DDE22AC9D531240,1265,-74.11874247,4.58165616,1049,AV MARISCAL SUCRE (KR 24) X AV QUIROGA (CL 36 S),RAFAEL URIBE,VEHICULAR,SIN,1988-11-04
0101000020E610000012386D21A38652C0FC02E30952671240,1266,-74.1037067,4.60089889,692,AV CIUDAD DE QUITO (AK 30) X CL 1F,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1987-04-04
0101000020E610000076B9F38A888652C044AADDC89F681240,1267,-74.10208391,4.60217203,683,AV CIUDAD DE QUITO (AK 30) X CL 2,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1993-09-21
0101000020E6100000EDB006DE3F8452C0831ACCF485871240,1268,-74.06639815,4.63234694,293,KR 13 X AV FRANCISCO MIRANDA (AC 45),CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1988-06-30
0101000020E61000005F9F5288F48552C0FB0E2D7081691240,1269,-74.09305008,4.60303283,622,AK 24 X AV DE LOS COMUNEROS (AC 6),LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1983-07-15
0101000020E61000005B0E45983A8452C082E135404D911240,1270,-74.06607634,4.641896251,284,AV CARACAS (AK 14) X CL 54A,TEUSAQUILLO,EXCLUSIVA PEATONAL,SIN,2000-12-28
0101000020E61000004145AFE8118452C0BFE6DC6741EC1240,1271,-74.06359307,4.730718253,1343,AV LAS VILLAS (AK 58) X CL 145,SUBA,"VEHICULAR, PEATONAL",SIN,2014-07-22
0101000020E610000019581B84758452C081FCC4E0E5A21240,1272,-74.06967261,4.65908004,359,AV COLOMBIA (AK 24) X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1986-01-03
0101000020E61000002FC4C981478552C0C3BE4CD204B31240,1273,-74.08248944,4.67482308,551,KR 64 X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-08-13
0101000020E610000029F25E94648452C0854F7D3916941240,1274,-74.06863889,4.64461603,335,KR 17 X AV GILBERTO ALZATE AVENDANO (AC 57),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1983-10-31
0101000020E6100000559E7BCDBA8852C07E5FEA296A831240,1275,-74.13640153,4.62833467,1352,KR 71D X CL 5A,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-10-28
0101000020E6100000411726B6EF8152C044B51EF8F7DD1240,1276,-74.03025583,4.71676624,1356,KR 7B X CL 140,USAQUEN,"VEHICULAR, PEATONAL",SIN,2015-11-05
0101000020E610000019FD4003FB8352C045E77BFC94CD1240,1277,-74.0621956,4.70076365,223,KR 53 X AV PEPE SIERRA (AC 116),SUBA,"VEHICULAR, PEATONAL",SIN,1998-03-20
0101000020E6100000DEA5585E078352C0408A63134FA81240,1278,-74.04732474,4.66436415,81,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 85,CHAPINERO,VEHICULAR,SIN,1997-09-04
0101000020E6100000CAFA30EF2F8352C03C68800341B91240,1279,-74.04980068,4.68091207,98,AV PASEO DEL COUNTRY (AK 15) X AV ENRIQUE GRAU ARAUJO (CL 95),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1980-10-29
0101000020E6100000C59A8015568352C0BE81611291BE1240,1280,-74.05212915,4.68610028,116,AV SANTA BARBARA (AK 19) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1997-02-08
0101000020E6100000529F81E45F8352C0C6E399E150E51240,1281,-74.05272782,4.72394135,124,KR 46A X AV CAMINO DEL PRADO (AC 138),SUBA,"VEHICULAR, PEATONAL",SIN,2000-06-13
0101000020E6100000E6BE004EB18252C00112DBFE11C11240,1282,-74.04207182,4.68854521,41,AV LAUREANO GOMEZ (AK 9) X CL 106,USAQUEN,VEHICULAR,SIN,1988-02-25
0101000020E61000006A69B0A1C28252C07E0F19E29ACB1240,1283,-74.04312937,4.69883302,48,AV PASEO DEL COUNTRY (AK 15) X CL 119,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-05-12
0101000020E61000007237E38FBD8252C00475D8122CD11240,1284,-74.04281995,4.70426969,43,AV PASEO DEL COUNTRY (AK 15) X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL",SIN,1997-12-04
0101000020E610000017EEBF42A48252C044772E8CF4EA1240,1285,-74.04127568,4.7294485,36,AV JORGE URIBE BOTERO (AK 15) X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-06-09
0101000020E610000023C2875E9B8752C0C04070FA520A1240,1286,-74.11885799,4.510082162,1456,KR 14F X AUTOPISTA AL LLANO (CL 84 S),USME,EXCLUSIVA PEATONAL,SIN,2016-05-14
0101000020E6100000511FEE6E8E8852C0BEBD1E8635291240,1287,-74.13369344,4.54024324,1454,KR 15 X AV BOYACA (AC 71B S),CIUDAD BOLIVAR,"VEHICULAR, PEATONAL",SIN,2016-05-14
0101000020E6100000AEF75598C28852C03E90E93B85351240,1289,-74.13687714,4.55226606,1452,AV BOYACA (TV17) X CL 66 S,CIUDAD BOLIVAR,EXCLUSIVA PEATONAL,"BOTON, SONORO",2016-03-03
0101000020E6100000FB8EA706968952C04163FE5DE1B51240,1290,-74.14978186,4.67761752,1448,KR 107A X CL 17,FONTIBON,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-03-10
0101000020E61000008650963BC28552C03E51DBAC18CB1240,1291,-74.08998003,4.698336316,1447,KR 73A X CL 81B,ENGATIVA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2016-03-02
0101000020E6100000EE86E1E1C58352C0053287CD95E71240,1292,-74.05895278,4.72615739,1373,KR 54D X AV CAMINO DEL PRADO (AC 138),SUBA,"VEHICULAR, PEATONAL",SIN,2016-03-07
0101000020E610000013DACDE7F78352C08545336D04F21240,1293,-74.06200595,4.736345011,1338,AV LAS VILLAS (AK 58) X CL 152,SUBA,"VEHICULAR, PEATONAL","BOTON, RADAR",2016-03-16
0101000020E6100000B330FAC0048A52C07CCC212DBE7A1240,1294,-74.15654015,4.61986609,1288,TV 78K X CL 41 S,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2012-12-20
0101000020E61000002E81C612F78452C07DE65BBCAB081340,1295,-74.07758016,4.75846762,1308,KR 92 X CL 169B,SUBA,"VEHICULAR, PEATONAL",SIN,2012-12-19
0101000020E61000001146D50AEE8552C044930CAD0C561240,1296,-74.09265395,4.58403273,1321,KR 12 X AV FUCHA (AC 11 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2013-10-09
0101000020E61000005A7268D3C98452C03B4B0D658F651240,1297,-74.07481847,4.59917982,480,AK 7 X CL 12,CANDELARIA,"EXCLUSIVA PEATONAL, BICIUSUARIOS","BOTON, SONORO",1994-05-30
0101000020E61000004A62908E678252C03F0DA012E90E1340,1298,-74.03757061,4.764560977,1345,KR 16 X CL 187,USAQUEN,"VEHICULAR, PEATONAL",SIN,2014-07-19
0101000020E6100000A163428A098352C0444FB3BC820B1340,1299,-74.04745728,4.76124091,1398,KR 50B X AV SAN ANTONIO (AC 183),SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-10-16
